time,phase,grasp_lock_active,contact_force_n,inserted_depth_m,peg_x_m,peg_y_m,peg_z_m,peg_hole_xy_error_m,q1_rad,q2_rad,q3_rad,q4_rad,q5_m,q6_rad,q3_abs_rad,q4_abs_rad,q6_turns,q_tracking_error,q_tracking_error_without_q6,q34_tracking_error,q6_tracking_error_rad,q6_speed_rad_s,ctrl_joint1,ctrl_joint2,ctrl_joint3,ctrl_joint4,ctrl_joint5,ctrl_joint6
6.227999999999536,Archimedean spiral search using joint1/joint2 only,1,23.3937469276798,1.3712847129102035e-05,-0.3516530526817547,-0.6436463260568034,0.1349862871528709,0.025677141919992107,-0.03892303580481914,0.15308434486755435,0.003655812359592992,0.00034597135904984,0.10887693382575186,-0.0002492730490819165,0.003655812359592992,0.00034597135904984,-3.967303794097565e-05,0.0036911357614680643,0.0036827090784624615,0.0036721465370864047,0.0002492730490819165,-0.0013940974539381717,-1.7818742637997542,0.9957178638573074,-11.960410538937394,-0.13105582641209984,-30.86598595621862,0.021785048841754834
6.229999999999536,Archimedean spiral search using joint1/joint2 only,1,23.3998726308699,9.69068855706523e-06,-0.3516636987940276,-0.6436246277003181,0.13499030931144293,0.025657193457889436,-0.038866061248946183,0.153043702520051,0.003658358483399344,0.0003475155216518738,0.108871316847495,-0.0002520849404993951,0.003658358483399344,0.0003475155216518738,-4.012056435950505e-05,0.003700360918232666,0.003691764362463714,0.0036748270477464547,0.0002520849404993951,-0.0014059457087392967,-1.8018968104054838,1.0186557135127339,-11.805090049626255,-0.12837855344290722,-30.288917506437624,0.02277905453441644
6.231999999999536,Archimedean spiral search using joint1/joint2 only,1,23.402402605020967,6.264011294124239e-06,-0.35167438532120654,-0.6436037905371057,0.13499373598870587,0.025637640427488506,-0.03880894992203153,0.15300285203374647,0.0036579466562330683,0.0003490872877296616,0.10886731080754494,-0.0002548892536560119,0.0036579466562330683,0.0003490872877296616,-4.056688466035825e-05,0.003708357656038714,0.0036995875409931342,0.003674566052515744,0.0002548892536560119,-0.0014021565783083974,-1.819874203875842,1.0358235835681109,-11.669480374860237,-0.12834006192541944,-29.791546619829784,0.023361509382853297
6.2339999999995355,Archimedean spiral search using joint1/joint2 only,1,23.404451810600897,4.4474689718659866e-06,-0.35168530344545856,-0.643584924477105,0.13499555253102813,0.025618860365279723,-0.03875185133680483,0.15296198373381614,0.0036551384048998715,0.00035069677505590894,0.10886541524583239,-0.00025761608813244124,0.0036551384048998715,0.00035069677505590894,-4.100087384627538e-05,0.0037157130084453176,0.003706771791230894,0.0036719238808843235,0.00025761608813244124,-0.0013634172382146822,-1.834827470233378,1.046762384399473,-11.537518177892116,-0.12872762339544835,-29.418373476792716,0.023223915829575427
6.235999999999535,Archimedean spiral search using joint1/joint2 only,1,23.39700636678425,3.3608710012372756e-06,-0.3516958938434431,-0.6435644478095557,0.13499663912899876,0.025599580078626467,-0.03869491541234051,0.15292128780612255,0.003650839454881472,0.0003523325525078803,0.10886561382209754,-0.00026039367060199184,0.003650839454881472,0.0003523325525078803,-4.144293982614975e-05,0.003723287598850817,0.0037141709276858415,0.0036678013786021675,0.00026039367060199184,-0.0013887912347752918,-1.8482401316107668,1.0521834350879873,-11.432833545756004,-0.1293995032752393,-29.196250673107915,0.02173014882308448
6.237999999999535,Archimedean spiral search using joint1/joint2 only,1,23.40029642373177,5.1278549895311665e-06,-0.35170702682268584,-0.6435476815291955,0.13499487214501046,0.025581652895044965,-0.038638246615146345,0.15288088590343168,0.003645557830417353,0.0003539404488835034,0.10886806994422359,-0.00026322678647046355,0.003645557830417353,0.0003539404488835034,-4.189384422096911e-05,0.003731435449432058,0.0037221394616755907,0.003662699241853354,0.00026322678647046355,-0.0014165579342358574,-1.8605342303776458,1.0531051654199588,-11.370091721885903,-0.1294386322364516,-29.120953857145903,0.02227571334141937
6.239999999999535,Archimedean spiral search using joint1/joint2 only,1,23.380829997477814,6.540441156180354e-06,-0.35171736481365157,-0.6435257747216372,0.13499345955884381,0.025561902574438747,-0.038581975977698774,0.15284094787440106,0.0036404677542164793,0.0003556154086033815,0.10887208912580659,-0.0002661046744792694,0.0036404677542164793,0.0003556154086033815,-4.2351874323235456e-05,0.0037411171863133913,0.003731641207826619,0.0036577954820254956,0.0002661046744792694,-0.0014389440044029244,-1.8721581758466717,1.0505445659695973,-11.333648991624461,-0.12712877126375488,-29.216088385579894,0.022845008233344045
6.241999999999535,Archimedean spiral search using joint1/joint2 only,1,23.36443457669435,9.06543001095994e-06,-0.3517276879339818,-0.6435037888388808,0.13499093456998904,0.02554213421179641,-0.03852615049143846,0.15280152046426407,0.003636720440570069,0.00035729891913337936,0.10887685995396616,-0.00026910325808011606,0.003636720440570069,0.00035729891913337936,-4.28291137255845e-05,0.0037532292987874413,0.003743569634154964,0.0036542301624930577,0.00026910325808011606,-0.0014992918004233253,-1.883674205567504,1.0445838129304696,-11.350591020775054,-0.12869858006759027,-29.43132514637675,0.023088201668512987
6.243999999999534,Archimedean spiral search using joint1/joint2 only,1,23.347105524113246,1.2137863979369556e-05,-0.3517379699258375,-0.6434811605319922,0.13498786213602063,0.0255220953537964,-0.03847077008938758,0.15276259181097046,0.0036347847397966916,0.0003590460337836524,0.1088816521707318,-0.00027205259264982267,0.0036347847397966916,0.0003590460337836524,-4.329851490118511e-05,0.0037679832327748514,0.0037581491494224823,0.003652475073020304,0.00027205259264982267,-0.0014746672848533018,-1.897497190006208,1.0386033260944838,-11.420134296078357,-0.12783305052888214,-29.743483158956483,0.024640304880289694
6.245999999999534,Archimedean spiral search using joint1/joint2 only,1,23.343672137597867,1.6238264746989972e-05,-0.35174856108542335,-0.6434606897382275,0.134983761735253,0.02550284930201923,-0.038415816125571926,0.1527241168444121,0.003634734651132639,0.0003607566960838193,0.10888600738470057,-0.00027505702724454515,0.003634734651132639,0.0003607566960838193,-4.377668551813149e-05,0.003785222180940684,0.0037752153039063534,0.0036525937876957545,0.00027505702724454515,-0.0015022172973612373,-1.9127485512175189,1.0334079643829193,-11.512455218513061,-0.1294134771064785,-30.125744407197132,0.023329758098695634
6.247999999999534,Archimedean spiral search using joint1/joint2 only,1,23.331500979190928,1.8928593633851798e-05,-0.35175869788287195,-0.6434370300539985,0.13498107140636614,0.025482449576707252,-0.03836130168926509,0.1526861101760332,0.003636688920484082,0.0003624665377605604,0.10888919705115767,-0.00027815372239879297,0.003636688920484082,0.0003624665377605604,-4.426953985917875e-05,0.003804914613273625,0.0037947339460124045,0.003654707689455862,0.00027815372239879297,-0.001548347577123897,-1.9286371826082611,1.0296393310104643,-11.609952390261517,-0.12691036844944972,-30.550120745442165,0.02390331432485729
6.249999999999534,Archimedean spiral search using joint1/joint2 only,1,23.327479057732123,2.1206434297080246e-05,-0.3517690012233592,-0.6434143541386484,0.13497879356570291,0.025462393746205066,-0.03830720755666046,0.15264853182322902,0.0036405292497965966,0.0003642313756372697,0.1088907712791754,-0.00028115036541844304,0.0036405292497965966,0.0003642313756372697,-4.4746470408437885e-05,0.0038268748214697447,0.003816533161289728,0.0036587043763637406,0.00028115036541844304,-0.001498321509825045,-1.9440969819395109,1.025881664491061,-11.711887884736573,-0.12591062231990877,-30.942046505167948,0.025118466463737183
6.2519999999995335,Archimedean spiral search using joint1/joint2 only,1,23.3197421797843,2.1501663797371395e-05,-0.3517789672801073,-0.6433896574007344,0.13497849833620262,0.025441656896635353,-0.03825351189161408,0.1526113355034703,0.0036458590532987526,0.00036605249212356576,0.10889033349969535,-0.0002840393910085287,0.0036458590532987526,0.00036605249212356576,-4.5206273111818995e-05,0.003850778922660701,0.003840289043231435,0.0036641892232130084,0.0002840393910085287,-0.0014445127950428345,-1.9596386110353663,1.0229817250197266,-11.806573052235047,-0.1274322655723433,-31.244135345756206,0.023117794509181895
6.253999999999533,Archimedean spiral search using joint1/joint2 only,1,23.33265474047815,2.2062852669493815e-05,-0.35178948247501807,-0.6433690156723352,0.1349779371473305,0.02542242390941514,-0.03820015772818814,0.1525744257196538,0.0036514813210056754,0.0003678281074334165,0.10888829819420429,-0.0002868968225505954,0.0036514813210056754,0.0003678281074334165,-4.566104746628561e-05,0.003875620886365661,0.0038649873826500556,0.0036699609472406382,0.0002868968225505954,-0.0014287157710333562,-1.974113503799337,1.021118845491409,-11.879065770345347,-0.12919527127598548,-31.36927494722179,0.02106384608432961
6.255999999999533,Archimedean spiral search using joint1/joint2 only,1,23.344179307686794,1.9139902269080245e-05,-0.35179947303282344,-0.6433447683035035,0.13498086009773091,0.025401903513073944,-0.038146506509637766,0.15253687757870163,0.003662454614226826,0.0003689062258406671,0.1088823162638301,-0.0002892527370913453,0.003662454614226826,0.0003689062258406671,-4.6036002910948024e-05,0.003692920965598768,0.0036815754932153846,0.0036809870421852034,0.0002892527370913453,-0.0011779572703749278,-1.6217631685577865,0.9028542995681137,-11.84910313894065,-0.16462705703285052,-32.393707842647835,0.0333290091477371
6.257999999999533,Archimedean spiral search using joint1/joint2 only,1,23.345549367680942,1.4813479497680082e-05,-0.35180942071987087,-0.6433196711200803,0.13498518652050231,0.02538101860238544,-0.03809234619739155,0.1524985310341475,0.0036688845755557743,0.00036988500152268413,0.10887534922209892,-0.00029156856067884187,0.0036688845755557743,0.00036988500152268413,-4.640457768222691e-05,0.003701383690811134,0.0036898819765713805,0.0036874827380073945,0.00029156856067884187,-0.0011579117937482882,-1.668508198217018,0.9333372955461492,-12.074607634028219,-0.13579121924178617,-31.891680057642834,0.025703158119074344
6.259999999999533,Archimedean spiral search using joint1/joint2 only,1,23.353517555371646,9.52816052289529e-06,-0.3518196913742658,-0.643298013775322,0.1349904718394771,0.02536153058375678,-0.03803783587493277,0.15245963029935303,0.0036738685280763386,0.0003708507685715453,0.10886756946879074,-0.0002939221865030916,0.0036738685280763386,0.0003708507685715453,-4.6779168866344994e-05,0.003709719844160997,0.0036980577429838943,0.0036925384566907234,0.0002939221865030916,-0.001176812912124866,-1.6856249796768894,0.96062312580789,-11.869920927765202,-0.13171114388499736,-31.355199778332118,0.025771962294452007
6.261999999999532,Archimedean spiral search using joint1/joint2 only,1,23.36238779445877,4.1453786723405495e-06,-0.35183008927366655,-0.6432777359526055,0.13499585462132765,0.025342607240287984,-0.03798302650900352,0.15242025759721145,0.003675112863558274,0.0003718484726390736,0.10886048240677788,-0.0002961209178586974,0.003675112863558274,0.0003718484726390736,-4.71291078301208e-05,0.0037157598650156593,0.0037039416540312446,0.003693876804455653,0.0002961209178586974,-0.0010993656778028856,-1.7081655993544183,0.9848043305510117,-11.795991837634418,-0.1308178861785559,-30.733452554841946,0.02685730958113195
6.263999999999532,Archimedean spiral search using joint1/joint2 only,1,23.375814255554516,0.0,-0.35184091894801156,-0.6432612179495322,0.13500001396360362,0.025325132549989207,-0.03792806840204757,0.15238061161126185,0.0036731535679814346,0.00037279265874571346,0.10885503486736636,-0.0002982873711227007,0.0036731535679814346,0.00037279265874571346,-4.7473909576064496e-05,0.0037201481865082753,0.0037081703269684794,0.0036920226841650693,0.0002982873711227007,-0.0010832266320016544,-1.7232416915007902,1.002877327532466,-11.62452766331636,-0.1316866468250871,-30.169329943176727,0.024532526878212533
6.265999999999532,Archimedean spiral search using joint1/joint2 only,1,23.371520600817753,0.0,-0.3518511892360902,-0.6432417972540441,0.13500427723412883,0.025306746497023414,-0.0378731276978891,0.1523409220379576,0.0036683671673062635,0.0003738135213846328,0.10885168781598285,-0.00030035728123832035,0.0036683671673062635,0.0003738135213846328,-4.780334600272128e-05,0.003723349045687504,0.003711214574722024,0.0036873641294209824,0.00030035728123832035,-0.001034955057809831,-1.7367753625876883,1.015212997425902,-11.47747880889874,-0.12870074746602628,-29.698696351455002,0.024112376397971702
6.267999999999532,Archimedean spiral search using joint1/joint2 only,1,23.37669149419243,0.0,-0.3518619861194866,-0.6432265209189296,0.13500599862755217,0.02528990850823362,-0.03781832792962881,0.1523013389367981,0.003661440210901433,0.00037473593801612003,0.10885090148455438,-0.00030259908017336,0.003661440210901433,0.00037473593801612003,-4.8160139384650983e-05,0.003726068272282993,0.0037137607039754465,0.003680566728269812,0.00030259908017336,-0.0011208994675198183,-1.7471711245952166,1.0211733205932936,-11.348000468427053,-0.13095655086697658,-29.34195141953385,0.022347068154070854
6.2699999999995315,Archimedean spiral search using joint1/joint2 only,1,23.355066038060247,0.0,-0.35187185034858237,-0.643205369413548,0.13500757283473083,0.02527105161081958,-0.037763805332035015,0.15226205505772308,0.0036535657458171963,0.00037579604977330523,0.10885231272723021,-0.00030480025304676354,0.0036535657458171963,0.00037579604977330523,-4.851046692805295e-05,0.0037294462297918947,0.0037169700007736953,0.0036728415879307926,0.00030480025304676354,-0.0011005864367017726,-1.7569611611782048,1.0231547540473533,-11.251170276064126,-0.1256647440336176,-29.13905118939938,0.025078634222683343
6.271999999999531,Archimedean spiral search using joint1/joint2 only,1,23.34343537878014,0.0,-0.3518821051205665,-0.6431871388976313,0.13500667949284814,0.025253269657765694,-0.037709601013107115,0.15222310361406358,0.0036458262800327956,0.0003768382387002129,0.10885563647146623,-0.00030710048277616197,0.0036458262800327956,0.0003768382387002129,-4.8876559859733644e-05,0.0037344268437212416,0.003721778223455079,0.0036652498308197834,0.00030710048277616197,-0.0011501148646992077,-1.7665318616469954,1.021083432525455,-11.208565574159914,-0.1301488434993325,-29.068471610821984,0.023972393261844697
